iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.6292519000000002,0.04944112,625.5817952999998,113.37276682000001,149.01170006000004,147.35207738000005,446.30271429999993,14.426098979999999
#2,50,50,50,50,50,50,50,50
