iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#18,0.220023,0.135886,0.11494499999999999,0.106068,0.009917,358.173971,77.177119,81.880881,81.188365,195.797672,0.23037
#19,0.22387700000000002,0.164222,0.112663,0.108773,0.007660999999999999,370.682027,79.374359,84.090448,81.942344,202.500258,0.26336000000000004
#20,0.22729,0.145364,0.11906699999999999,0.11437900000000001,0.014662000000000001,363.283253,76.693374,83.860678,80.376681,199.327491,0.263346
#21,0.281022,0.22783099999999998,0.194125,0.146104,0.014954,371.2298,76.146989,86.469071,81.754608,205.260047,0.340137
#22,0.21844,0.135489,0.113731,0.109553,0.013427,359.817275,73.406872,82.172867,84.168086,206.49014,0.254781
#23,0.274377,0.141933,0.114427,0.1145,0.011448999999999999,377.707672,75.873063,83.238359,81.750991,198.737035,0.288618
#24,0.26119400000000004,0.162387,0.130572,0.124099,0.012694,370.156681,77.341064,82.417961,81.014518,195.353252,0.24886000000000003
#25,0.25994799999999996,0.131392,0.11074200000000001,0.125932,0.010043,378.337768,74.220558,82.672986,81.948357,192.600781,0.22437700000000002
#26,0.222448,0.14480099999999999,0.128138,0.115118,0.010683999999999999,360.490784,73.821531,87.987638,79.388898,193.722403,0.23052699999999998
#27,0.23705099999999998,0.159653,0.134159,0.127555,0.008233,370.185346,73.559979,81.628521,81.286002,196.619974,0.993783
#28,0.271938,0.21119,0.168397,0.16600499999999999,0.011688,362.360133,77.556313,80.614557,81.395055,196.856601,0.240873
#29,0.244901,0.151008,0.123387,0.130016,0.009734,360.540243,74.129093,82.593614,81.628247,204.159663,0.417273
#30,0.22942400000000002,0.139138,0.14724399999999999,0.118336,0.010909,358.160999,73.196179,79.280295,79.994661,207.6456,0.510539
#31,0.239991,0.143297,0.119337,0.11804200000000001,0.014495,363.322442,76.482095,83.168389,82.599342,202.087605,0.267942
#32,0.28852,0.148195,0.113193,0.110388,0.011023999999999999,357.084371,74.828524,82.217733,84.709333,202.07349,0.28063099999999996
#33,0.244261,0.160105,0.133105,0.113564,0.049498,366.037687,76.096035,85.987901,82.278116,196.087814,0.253562
#34,0.217459,0.138337,0.115768,0.111985,0.007018,358.725483,75.027463,83.03431,83.576461,201.747026,0.241656
#35,0.255175,0.154885,0.13661199999999998,0.115255,0.013553,366.461271,80.017485,82.336226,80.706875,198.683521,0.263625
#36,0.216745,0.13402099999999997,0.11739400000000001,0.10882299999999999,0.010261,354.519984,76.753483,84.736269,85.24827,207.836374,0.332827
#37,0.262249,0.147783,0.118556,0.112318,0.023204,364.521232,74.474103,86.234051,80.2966,197.222639,0.230196
#38,0.217642,0.136836,0.10849299999999999,0.107085,0.020501000000000002,356.8324,77.834168,82.671274,79.767656,210.077893,0.230456
#39,0.217825,0.13636500000000001,0.117216,0.110568,0.039051,358.277196,73.909548,83.89511,91.793138,203.484135,1.053472
#40,0.21915700000000002,0.14524199999999998,0.11944400000000001,0.11016500000000001,0.01034,352.960791,73.363001,82.373528,83.379746,212.43779,0.228463
#41,0.365787,0.32435,0.173572,0.117405,0.010345,364.595215,80.298021,79.754509,84.454807,204.106826,0.23262100000000002
#42,0.240224,0.137413,0.115887,0.106851,0.010144,363.9281,75.362114,84.034942,79.788367,202.56774,0.515597
#43,0.228702,0.13819499999999998,0.117252,0.115911,0.020819,360.761372,76.028993,82.352316,83.372479,206.667158,0.24276599999999998
#44,0.231404,0.142226,0.12031499999999999,0.11380599999999999,0.013416,369.702388,76.327702,83.218616,83.233647,201.982776,0.239784
#45,0.229798,0.16107,0.11293,0.107487,0.010022999999999999,360.396159,73.96755,82.444478,81.786294,208.684619,0.362959
#46,0.22385400000000003,0.15228,0.11529500000000001,0.109846,0.007279,360.315365,78.425724,80.879663,82.795087,196.569306,0.562412
#47,0.233971,0.141178,0.122699,0.11476399999999999,0.012157,365.098566,72.191223,86.113153,79.515993,201.497243,0.229364
#48,0.221128,0.13933299999999998,0.117675,0.11114,0.013294,360.292704,78.1748,89.091324,85.330352,203.709431,0.247865
#49,0.21963,0.15104900000000002,0.12851300000000002,0.112069,1.706495,361.440875,76.463454,81.98308,81.737083,209.768521,0.242519
#50,0.218321,0.136043,0.116325,0.11591599999999999,0.010799,361.967072,76.029423,80.114184,83.433441,201.38988,0.449646
