iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.50201,27.704322,0.527258,0.375726,0.030083,640.353369,121.172054,154.437827,145.689602,437.58623,16.47196
#2,0.5489890000000001,0.32647000000000004,0.280994,0.35282600000000003,0.016952000000000002,657.439118,110.892489,149.667214,151.500341,441.84512,18.058481
#3,0.5138579999999999,0.593863,0.519802,0.431813,0.020409,649.167234,115.606388,151.932005,148.217334,450.338715,15.501196
#4,0.509883,0.466233,0.483337,0.5575209999999999,0.017019,669.525156,114.23704,149.994826,147.23089,459.96629,14.29382
#5,0.5979880000000001,0.397199,0.358684,0.409461,0.022091,656.999181,116.774639,152.284368,156.829723,450.738552,13.269139
#6,0.723546,0.366853,0.33657,0.29682,0.052145000000000004,665.10491,115.090063,148.753258,147.707967,448.911669,21.079619
#7,0.506116,0.365348,0.489918,0.330732,0.021058,670.01752,115.790829,149.110324,148.016731,441.784074,15.18006
#8,0.565295,0.373122,0.33982100000000004,0.701422,0.178601,674.582717,115.95416,143.959238,144.308319,458.824566,15.41309
#9,0.486695,0.42453199999999996,0.398237,0.393141,0.020461,667.284284,118.226763,152.346992,145.181626,444.023451,15.19336
#10,0.733645,0.455166,0.411209,0.579317,0.018768999999999997,676.423594,112.568675,147.104822,148.84981,425.19027,20.006767
#11,0.6002190000000001,0.431596,0.38294799999999996,0.434272,0.017951,654.985441,121.495775,156.044831,147.942111,468.604774,18.031803
#12,0.54802,0.32896,0.27934800000000004,0.304106,0.036667,670.084061,119.00799,148.066135,151.791113,457.446943,13.653236
#13,0.510588,0.316081,0.372616,0.51911,0.023174,675.779294,115.156879,150.522995,148.434175,458.613788,16.136055
#14,0.5017900000000001,0.45275,0.462276,0.50214,0.018246,664.245179,110.918185,143.302916,147.959568,466.872841,15.251531
#15,0.678148,0.707241,0.520342,0.391083,0.019817,661.048207,115.168573,146.057096,149.789794,494.432692,22.884124
#16,0.6740900000000001,0.469279,0.300039,0.34808,0.024742999999999998,708.299355,114.518492,149.415447,147.090376,474.094085,15.325007
#17,0.6803089999999999,0.340154,0.40443799999999996,0.270433,0.393504,689.755877,114.698877,147.394436,144.387513,455.462343,14.731806
#18,0.504032,0.348607,0.262321,0.278147,0.015220000000000001,675.84388,109.014227,146.387228,149.080085,465.150827,14.420205
#19,0.770528,0.514301,0.382682,0.31983300000000003,0.015941,698.716505,113.764163,150.422221,149.08687,467.064673,14.982058
#20,0.577926,0.403322,0.376409,0.33958999999999995,0.032548,687.33022,113.598905,148.75637,147.683707,461.207305,14.381872
#21,0.515794,0.752341,0.6261760000000001,1.002665,0.020477,724.677863,116.647257,153.233184,157.683378,485.012493,16.315375
#22,0.6847580000000001,0.453927,0.6233339999999999,0.586616,0.026294,684.729326,108.378204,151.031135,150.278704,482.022098,14.885292
#23,0.549164,0.632017,0.510616,0.46228199999999997,0.019534,697.182533,119.020835,148.736332,147.214309,488.813744,13.515614
#24,0.583117,0.363964,0.2921,0.330707,0.029446,675.72313,118.908484,151.649566,148.006714,484.385169,15.062089
#25,0.528942,0.38346399999999997,0.291678,0.318683,0.021649,689.401031,115.218556,150.198084,149.529473,482.155675,15.02652
#26,0.8350449999999999,0.719013,0.430725,0.433661,0.039508,698.170249,121.856623,168.783676,154.378548,487.173035,17.561289
#27,0.76627,0.48352,0.43373,0.463707,0.026213,695.626518,120.718527,149.534753,150.052564,472.240703,15.011264
#28,0.583851,0.503326,0.43639,0.296664,0.029981,702.132581,116.526124,146.546616,145.279844,468.138067,16.944381
#29,0.6414610000000001,0.445319,0.691016,0.45043,0.016324,685.588636,117.374479,146.150477,147.838406,496.119392,14.67562
#30,0.6735180000000001,0.334032,0.27101600000000003,0.273473,0.020042,678.698139,121.214367,150.808459,144.022796,511.571269,23.428711
#31,0.49355200000000005,0.38400599999999996,0.353899,0.308132,0.026986999999999997,772.743928,126.223309,170.33908,186.001468,562.623229,16.685941
#32,0.701404,0.6140990000000001,0.340203,0.34098,0.029353,1213.2992590000001,225.071774,169.511477,319.409213,1103.676856,24.105069
#33,0.73815,0.6967089999999999,0.621873,0.622462,0.28333800000000003,1003.5057,114.256172,151.150367,148.754688,518.12846,17.253699
#34,0.535537,0.359562,0.380741,0.298002,0.029814,705.922257,115.585025,147.224239,148.013302,487.356116,15.71664
#35,0.5272140000000001,0.30853699999999995,0.277539,0.34402699999999997,0.018761,694.62995,123.43729,151.795312,150.227448,521.543539,16.849846
#36,0.571705,0.357246,0.286925,0.301359,0.021299,689.134327,135.75492,147.556416,147.865491,484.711653,19.129596
#37,0.556575,0.414086,0.32590399999999997,0.28816,0.020295,701.100301,118.032979,148.640218,149.095905,486.001423,17.203124
#38,0.532119,0.337508,0.294577,0.290311,0.01642,707.848959,115.288703,151.828735,146.358802,477.842681,14.528512
#39,0.661216,0.394824,0.43186599999999997,0.293317,0.021521000000000002,742.629449,114.233342,154.085112,152.913396,492.22458,15.94768
#40,0.563902,0.33328199999999997,0.35254399999999997,0.297351,0.018911999999999998,733.165202,118.637295,149.999333,141.888282,512.36813,15.163287
#41,0.601445,0.399044,0.33741000000000004,0.31653,0.050569,738.61853,123.976997,157.404352,149.984914,496.410169,15.392525
#42,0.552391,0.40710599999999997,0.352961,0.333415,0.027108,703.108764,125.412154,149.884829,150.639123,472.775553,14.042183
#43,0.563748,0.378693,0.310964,0.33001600000000003,0.021873999999999998,701.607195,116.790505,161.111182,158.859155,483.749811,15.119841
#44,0.841562,0.5372910000000001,0.342849,0.31875200000000004,0.018394999999999998,696.904929,116.677171,152.282363,157.830722,483.200732,14.618427
#45,0.5363880000000001,0.41602,0.307592,0.316481,0.016255,713.125671,121.828599,148.663188,142.496148,503.31243,18.790107
#46,0.6162089999999999,0.459061,0.363601,0.395221,0.026332,787.565952,125.221495,157.899935,148.558922,512.039068,17.86735
#47,0.6960810000000001,0.467198,0.470435,0.35564100000000004,0.017984000000000003,764.33596,124.283026,159.11955,153.299609,520.450404,15.531128
#48,0.799907,0.5111669999999999,0.402357,0.38261399999999995,0.023908000000000002,718.133087,122.494253,150.868267,147.930648,486.688884,15.396485
#49,0.568836,0.401808,0.33546800000000004,0.396615,0.026667000000000003,723.043844,122.059031,154.90366,153.819921,512.566549,16.664718
#50,0.7256900000000001,0.485986,0.411144,0.34736900000000004,0.034104999999999996,708.379399,128.224287,159.053517,156.475441,498.922561,22.732408
