iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,28.963759,18.75426,28.501024,21.403018,28.459421,20.502569,28.104268,21.057986,29.844577,19.452841,30.996447,20.229513,28.822599,21.38267,27.549509,19.61996,28.716232,19.594233,29.66909,23.02213,29.156964,19.274506,28.355199,19.929548,27.65755,19.499264,28.869161,18.726453,27.680344,19.728654,27.422499,20.728504,29.078369,19.332704,28.16235,19.527862,27.838967,19.955366,27.495555,20.766221,28.778588,19.982927,28.570516,19.461699,29.911093,21.321599,28.654755,20.251981,27.88968,18.740956,27.922591,21.016869,27.671455,19.523194,27.321055,19.219113,27.745715,19.177423,30.636487,19.160786,28.105726,19.230716,29.231981,20.044668,28.004671,20.943791,27.825411,21.337892,28.660052,19.967427,27.862211,19.257213,26.849843,19.034546,27.860675,20.111488,30.291174,22.243537,29.759462,18.098659,26.726331,19.449125,28.114794,19.688895,28.423922,20.480374,27.228639,19.311691,27.392053,18.887946,27.777557,18.464674,30.398802,18.980995,28.783717,19.237984,28.387975,20.197094,27.740212,19.202335,27.86037,19.325313,29.507021,22.088159,28.151747,19.059548,29.591026,19.712784,28.882064,19.098563,29.015774,21.378857,27.288296,18.895309,29.499651,18.861341,27.904898,20.257697,29.024654,20.723964,28.023755,20.298118,26.989497,19.672675,29.797556,20.739815,27.24741,19.142894,28.636243,19.336685,30.211215,21.734397,29.532824,18.455864,30.670954,20.976423,29.272199,20.636103,28.525703,19.072526,29.808994,21.551629,30.421377,21.394801,29.50109,19.371717,27.551393,27.734435,33.823376,24.46569,31.525166,20.348951,28.701565,19.627232,28.083379,19.121949,30.427756,20.086953,27.849534,19.485333,27.458919,19.137458,27.577255,19.491815,28.431766,19.98862,29.549387,18.664257,28.912106,19.199568,27.996938,19.370786,27.70323,19.271991,28.277327,19.531187,27.504897,20.075426,28.992375,18.670995,29.295688,20.678637,28.083164,20.773367,30.266869,20.828831,28.481882,19.169794,29.286979,19.67701,29.91385,19.136786,30.336283,21.281695,26.961305,19.580165,27.794191,19.913916,28.183228,18.662729
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
