iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.47198,0.352611,0.327353,0.314861,0.035141,1859.444423,297.740364,444.163521,422.561939,1374.677136,28.083717
#2,0.529983,0.347485,0.33065100000000003,0.299957,0.044226999999999995,1957.518748,301.13253,404.749264,413.242758,1473.558305,28.626688
#3,0.5211480000000001,0.34108999999999995,0.32540800000000003,0.29957999999999996,0.040756999999999995,1907.407763,312.859142,392.324964,407.816039,1365.4147560000001,27.937048
#4,0.522189,0.369781,0.320364,0.35204,0.03376,1883.728359,320.87024,395.8841,406.270243,1355.284476,27.91554
#5,0.477736,0.335904,0.33392099999999997,0.313251,0.030203,1917.9840530000001,285.855296,397.992363,401.791381,1466.051659,28.994222
#6,0.555376,0.347806,0.30827699999999997,0.328185,0.030338,1882.07978,307.65336,402.71416,420.051609,1402.7742700000001,27.693959
#7,1.819404,0.373813,0.343049,0.33171300000000004,0.037465000000000005,1918.998635,305.709001,400.952427,401.196095,1379.9771810000002,29.062863
#8,0.49456,0.349601,0.308165,0.294159,0.030923,1927.840083,316.227054,426.600537,407.376206,1483.37677,28.295516
#9,0.485291,0.34384699999999996,0.379127,0.321304,0.043691,2019.78498,301.15319,394.102008,399.066929,1423.4230599999999,28.168307
#10,0.6293880000000001,0.337764,0.336973,0.328786,0.031559000000000004,1931.339434,306.492962,428.255319,415.401621,1362.3755760000001,35.192533
#11,0.525803,0.33998500000000004,0.39215,0.326077,0.06431,1880.268535,320.490718,412.343575,415.06746,1553.3724390000002,28.121669
#12,0.5556599999999999,0.37850599999999995,0.350275,0.322687,0.040788,2040.4453839999999,298.966606,400.355046,413.631581,1571.206778,28.263013
#13,0.57213,0.442471,0.400351,0.395097,1.423619,2014.1889,298.031232,402.61277,408.60057,1496.63506,28.063398
#14,0.619459,0.345267,0.329878,0.364257,0.035961,1985.502186,306.534812,398.329453,446.534246,1513.501903,28.152765
#15,0.5414589999999999,0.342308,0.332269,0.337748,1.042593,2064.655906,312.666627,401.73708,409.85798,1479.3974210000001,27.822019
#16,0.563899,0.43503800000000004,0.36596100000000004,0.37170800000000004,0.036506,1934.978009,307.420941,416.120428,444.338838,1502.6885770000001,29.689448
#17,0.566659,0.380056,0.330385,0.29609500000000005,0.040750999999999996,2016.8416260000001,300.009072,398.922219,412.427766,1593.372389,27.899967
#18,0.499154,0.338581,0.32957400000000003,0.310875,0.043944000000000004,2010.214064,304.857324,433.127104,431.682663,1618.224068,27.976
