iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.451459,0.317332,0.263118,0.248005,0.016408000000000002,1310.2153059999998,294.668327,393.825959,389.955344,783.732109,0.415196
#2,0.39505900000000005,0.302153,0.27409300000000003,0.265372,0.029097,1322.530839,279.216925,391.66142,393.127632,686.801216,0.42296300000000003
#3,0.417031,0.283394,0.252849,0.241347,0.024358,1270.0004940000001,295.888051,392.792242,413.604407,686.754274,0.462714
#4,0.409021,0.281592,0.283489,0.265529,0.044906,1310.835605,296.697328,381.301942,386.120462,685.096062,0.411795
#5,0.403255,0.29495,0.308406,0.278755,0.018375,1270.505736,289.077129,416.351928,406.436617,704.992759,0.41605000000000003
#6,0.871895,0.293362,0.284353,0.27304199999999995,0.035924,1284.2945610000002,290.33699,412.310542,391.219534,699.436975,0.420173
#7,0.436882,0.291837,0.257483,0.251708,0.020642,1293.5583399999998,297.528485,401.695344,392.007952,681.802059,0.42927699999999996
#8,0.427634,0.284175,0.265536,0.24215799999999998,0.021372,1266.220974,282.479408,391.350147,391.861999,686.85118,0.412632
#9,0.473039,0.340395,0.278497,0.276412,0.024869,1284.4291990000002,299.510222,382.143159,422.264302,743.26072,0.508163
#10,0.447921,0.290917,0.27464999999999995,0.281626,0.015247,1285.2107660000001,302.945212,387.255013,387.138484,700.128384,0.415238
#11,1.643362,0.30659699999999995,0.28390899999999997,0.247137,0.027756,1317.226809,287.679962,386.736223,396.163085,682.871582,0.407503
#12,0.428019,0.286402,0.25533,0.250043,0.027352,1301.908146,291.497032,386.420729,394.084438,696.189858,0.43727699999999997
#13,0.40243799999999996,0.300456,0.263993,0.248244,0.03077,1299.770192,285.529683,378.543906,387.441625,694.699287,0.43867700000000004
#14,0.550476,0.325777,0.283524,0.26860500000000004,0.024388,1406.965171,293.872573,386.007879,407.18409,692.171574,0.422126
#15,0.453186,0.290159,0.277974,0.271424,0.015158,1333.479009,299.869722,384.19186,395.540937,685.337571,0.446671
