iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#40,0.734881,0.523574,0.428165,0.410352,0.013255000000000001,1230.810296,250.13059,287.34892,300.270001,569.840027,0.457209
#41,0.44473599999999996,0.324029,0.302359,0.30976299999999996,0.014077,1137.361104,219.002069,250.36418,255.982011,566.198311,0.483288
#42,0.747716,0.417755,0.378832,0.36767099999999997,0.054783,1122.244285,226.261256,287.455851,247.998141,541.685717,0.497616
#43,0.7662709999999999,0.56378,0.545556,0.528062,0.014377000000000001,1062.041384,209.463848,244.828963,245.21016,529.067115,0.46516399999999997
#44,0.556736,0.39986099999999997,0.386457,0.37130799999999997,0.040025,1074.237804,216.400508,243.842148,246.999634,595.393537,0.506513
#45,0.6793769999999999,0.443003,0.412105,0.41345800000000005,0.016471,1117.4774419999999,225.911939,271.394736,245.934682,583.924885,0.6890660000000001
#46,1.852612,0.41524099999999997,0.37290100000000004,0.36668900000000004,0.051076,1067.598972,210.502089,244.782596,245.129518,550.04895,0.47491300000000003
#47,0.483759,0.338807,0.30996300000000004,0.306927,0.022482,1116.679072,217.180585,244.757087,245.808655,546.71395,0.48181599999999997
#48,0.533663,0.412616,0.369425,0.359696,0.012503,1087.900699,230.755315,249.782135,247.370541,555.023642,0.454815
#49,0.6153569999999999,0.453463,0.389122,0.370456,0.014417999999999999,1115.842218,213.66728,261.663412,255.585856,608.273551,0.481235
#50,1.454795,0.356731,0.32034199999999996,0.304813,0.02113,1065.1430959999998,224.467875,258.698087,245.602867,553.384481,0.483178
