iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.549684,0.816816,0.39551400000000003,0.379954,0.029375,1563.4442609999999,313.079673,435.743658,440.309603,733.410095,0.47824900000000004
#2,0.5566559999999999,0.426392,0.405723,0.388069,0.015779,1526.49689,297.455109,442.783934,421.527733,721.635508,17.663888
#3,0.563339,0.43497800000000003,0.419188,0.411022,0.019486999999999997,1428.573386,297.102516,433.706158,425.347624,710.129508,15.071224
#4,0.476085,0.348245,0.320393,0.325061,0.034675,1416.885904,302.590073,439.839498,449.235823,698.331918,0.5148780000000001
#5,0.591953,0.433635,0.407136,0.390935,0.030688,1471.574457,343.180302,433.937673,421.764728,696.982301,0.501202
#6,0.645664,0.632479,0.666312,0.6349940000000001,0.016530999999999997,1473.6961159999998,301.41838,427.429919,422.683085,689.421918,0.681091
#7,0.545827,0.413707,0.392688,0.38249900000000003,0.028143,1409.391695,299.032455,438.307468,424.11701,718.606784,0.504098
#8,0.69132,0.432653,0.419048,0.40151400000000004,0.023474000000000002,1562.7412080000001,300.745655,448.863884,450.442613,739.108377,0.521039
#9,0.796137,0.359976,0.32529199999999997,0.31855900000000004,0.025077000000000002,1465.931328,315.170113,512.573517,444.153449,695.059216,0.490311
#10,0.658417,0.459434,0.38369099999999995,0.37168900000000005,0.064582,1445.611467,294.688869,425.997515,422.29745,686.243804,0.6182219999999999
#11,0.74475,0.605188,0.590009,0.56921,0.05317,1532.177079,324.527755,447.621859,444.437633,921.569179,16.363163
#12,0.559091,0.43561900000000003,0.39362,0.383321,0.036988999999999994,1421.572665,310.135809,431.3511,446.832174,680.23648,0.491514
#13,0.540486,0.419719,0.387869,0.39305900000000005,0.014417,1449.25117,305.772406,435.067868,423.841623,696.604181,16.316465
#14,0.465014,0.358664,0.33636200000000005,0.325733,0.01595,1445.650611,313.573782,451.703252,486.093194,701.171346,0.496574
#15,0.605058,0.446138,0.401615,0.39382999999999996,0.023795,1447.4452449999999,300.952925,429.041579,423.296267,727.675173,0.47856
#16,0.482567,0.35089,0.327726,0.32418,0.023143,1410.267191,296.951763,450.914539,428.873182,683.77911,0.503526
#17,0.5571079999999999,0.450376,0.407375,0.415642,0.043712,1440.103423,299.593028,456.577425,440.837645,789.281442,0.84012
#18,0.57987,0.429888,0.391255,0.405061,0.016591,1469.68759,301.346295,431.605319,425.948614,689.389637,0.486755
#19,0.475774,0.365196,0.33218400000000003,0.321354,0.050535,1469.640962,299.094471,429.076735,425.300996,700.251548,16.14907
#20,0.566806,0.46769900000000003,0.415962,0.408077,0.013866,1418.8872059999999,315.231568,446.198984,439.582075,711.845464,0.497966
#21,0.600178,0.445798,0.404341,0.393489,0.017943999999999998,1469.838153,300.430573,454.520328,440.668878,678.011076,1.326454
#22,0.51073,0.348796,0.332515,0.31715699999999997,0.017462,1448.089185,302.964216,433.951068,423.215445,691.278588,0.496333
#23,0.554462,0.454875,0.41502999999999995,0.411123,0.036088,1413.6651689999999,294.609299,427.602173,419.742978,704.020082,0.492997
#24,0.570663,0.436501,0.42574,0.392007,0.02664,1520.0844749999999,333.949658,456.426712,456.017402,691.85926,0.501192
#25,0.45681900000000003,0.369725,0.322606,0.316736,0.06301899999999999,1434.557547,299.447936,428.272002,434.461989,736.97131,15.472468
#26,0.548571,0.4417,0.399471,0.413237,0.044243000000000005,1511.634119,296.500514,424.477899,433.538713,693.874108,0.49582299999999996
#27,0.572086,0.44373399999999996,0.412045,0.391827,0.022082,1550.700342,319.102396,435.367611,442.162436,700.049388,0.487026
#28,0.619925,0.456188,0.41516000000000003,0.400183,0.021831,1487.73537,300.62586,428.585862,429.119315,729.098839,0.498908
#29,0.500951,0.355188,0.32430000000000003,0.32445,0.028242999999999997,1456.727034,318.519991,435.783674,422.251323,695.56665,0.63267
#30,0.47001299999999996,0.349317,0.338166,0.339117,0.017073,1421.158076,307.893202,474.754268,442.270629,721.667559,0.508316
#31,1.330751,0.44925400000000004,0.410752,0.5730270000000001,0.091923,1459.90038,296.138584,429.033644,425.770149,769.535009,0.518725
#32,0.6702899999999999,0.448704,0.41074299999999997,0.400433,0.028794,1457.313527,297.347647,434.197291,426.105218,728.78512,0.499159
#33,0.534124,0.408829,0.390604,0.390775,0.030497,1442.287568,301.404755,433.319431,424.367932,771.167858,14.760439
#34,0.681691,0.555033,0.493888,0.511933,0.051457,1538.738434,342.058372,462.501002,423.261653,682.434511,0.497245
#35,0.578367,0.433164,0.402116,0.39327999999999996,0.046027,1430.9635890000002,299.545038,431.32914,426.019858,696.443779,0.476286
#36,0.5681280000000001,0.432103,0.394341,0.389883,0.031319,1402.806294,297.78513,431.045676,422.467209,706.030241,0.482186
#37,0.486885,0.360528,0.331433,0.320503,0.033472999999999996,1471.5368760000001,302.533115,433.294324,423.42533,687.081538,18.452471
#38,0.583978,0.488188,0.427675,0.41192399999999996,0.024336,1514.8428410000001,302.187566,441.777142,450.164098,702.544518,0.506482
#39,0.522161,0.380786,0.330501,0.32087400000000005,0.029285,1489.575288,315.860531,447.15397,426.228931,680.958377,0.518625
#40,0.620837,0.460676,0.428225,0.406214,0.025187,1502.875873,328.152509,505.542889,481.182693,773.986798,0.503486
#41,0.8757469999999999,0.46298,0.407246,0.38690800000000003,0.028152999999999997,1497.060631,323.413981,454.074039,439.526771,680.639527,0.650773
#42,0.541669,0.422043,0.401715,0.397918,0.030788,1409.3098710000002,298.863076,470.461928,427.351041,703.35398,0.49599200000000004
#43,0.571484,0.438644,0.394341,0.391886,0.017473,1491.2681599999999,299.025511,462.283363,468.875615,704.180042,0.48436
#44,0.582605,0.45185899999999996,0.403519,0.40482100000000004,0.028163,1446.950865,295.467612,446.422224,420.827125,731.246397,0.981675
