iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.6318279999999998,0.029589139999999996,1333.14927158,304.9371095799999,438.13305772000007,435.19374616,711.0159624200002,2.0112174999999994
#2,50,50,50,50,50,50,50,50
