iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.75101964,0.43543318,0.38540882000000004,0.3740741799999999,0.06871922000000001,1114.7309989000005,219.57747349999997,255.39734313999998,250.97405123999997,565.9648781600001,1.1243482000000002
#2,50,50,50,50,50,50,50,50,50,50,50
