iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.7129928999999999,0.017682100000000003,819.9922372999999,10069.5577903,9252.5688214,7291.4556632,404834.63428720005,10.1112653
#2,10,10,10,10,10,10,10,10
