iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.5012848,0.030805800000000005,2290.1356237000005,14534.488823800002,14623.8991317,14681.467525899998,994534.6308198,15.612999199999999
#2,10,10,10,10,10,10,10,10
