iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.534584,0.037176,2169.6298180000003,8364.069569,8359.940381999999,8404.713197,662112.447007,2.383454
#2,0.536391,0.035278,2172.500512,9508.105234,9554.938702,9542.569382,731904.361209,6.092578
#3,0.466431,0.016059,2268.7259480000002,11346.462158999999,11372.911067000001,11345.252183999999,808583.218978,8.181601
#4,0.46037900000000004,0.021559000000000002,2228.8469370000003,12384.410537999998,12511.7168,12440.609437000001,912925.5608260001,10.427013
#5,0.485505,0.01574,2376.6718560000004,13535.704465,13654.064909,13714.886983,970730.375963,14.689184
#6,0.48562099999999997,0.08229399999999999,2266.0402990000002,15195.399830999999,15292.380858,15751.694918,1024108.9491,16.035846
#7,0.520963,0.016969,2314.935931,16601.839811,16679.865264,16761.755728,1083373.7000220001,19.539088
#8,0.49326600000000004,0.024236999999999998,2333.129045,17983.219571999998,17929.049048,18044.771383,1176151.220936,23.893643
#9,0.5328120000000001,0.038437,2390.190434,19496.948377999997,19775.772624999998,19620.866608,1260059.465326,26.507588
#10,0.496896,0.020309,2380.6854569999996,20928.728681,21108.351662,21187.555439,1315397.008831,28.379997
