iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,2.071354,0.158599,1854.7516719999999,318.895978,453.942442,441.647247,1248.0877269999999,29.270779
#2,0.9332440000000001,0.055043,1907.3636410000001,327.382491,513.870505,479.049572,1367.384392,28.949444
#3,0.671082,0.072175,2054.087829,360.646006,504.38866,543.921189,1233.565145,28.502234
#4,0.721015,0.041909,1855.767301,316.478041,451.371368,445.958452,1306.03133,28.603113
#5,0.6381699999999999,0.054182,1951.316071,322.898282,481.632999,438.748347,1221.020531,28.592123
#6,0.707009,0.038222,1845.8929170000001,311.516624,452.022121,441.724071,1389.27203,27.692822
#7,0.686812,0.051366,2032.742521,311.60486,455.84024,458.153929,1312.7700790000001,29.121839
#8,0.5740890000000001,0.048191000000000005,1890.125353,309.096314,473.407726,448.346511,1248.6047389999999,28.960956
#9,0.634823,0.031058,1826.507303,305.143052,443.446349,440.517844,1392.240221,28.806896
#10,0.667505,0.39252800000000004,1945.412092,326.287073,450.837003,491.221706,1373.605859,29.024054
#11,0.623802,0.033252000000000004,1932.14007,316.32286,452.35105,470.5589,1346.654832,28.933855
#12,0.764838,0.045766,2082.552002,366.3235,457.858944,444.700617,1462.694533,31.233068
#13,0.611269,0.029966,1970.397042,313.340012,447.653499,448.578668,1322.162646,28.66499
#14,2.098705,0.054272,1961.688901,311.529548,459.6969,454.143249,1333.530598,29.190758
#15,0.7661,0.036168,1922.245518,308.951201,445.507965,447.279345,1367.98405,29.103184
#16,0.727348,0.043351999999999995,1963.4325800000001,321.351684,449.902557,441.31883,1391.291197,37.293842
#17,0.7181000000000001,0.045806,2030.7752529999998,324.590103,461.993828,448.088967,1378.558179,29.36165
#18,0.7592279999999999,0.049381999999999995,1974.5215970000002,346.774559,455.5056,527.247423,1415.875064,29.230303
#19,0.5941770000000001,0.045776000000000004,1947.376735,318.532755,463.020859,453.262113,1337.301357,28.840579
#20,0.651956,0.028422999999999997,1937.1384970000001,328.731598,483.373842,442.981426,1278.18541,39.412394
#21,0.717328,0.056186,1936.670488,339.655114,454.940418,479.052738,1719.165292,37.047849
#22,0.7894950000000001,0.056527,1947.882235,313.553784,449.642398,454.125446,1678.981829,37.602461
#23,0.753807,0.028734000000000003,1885.685076,318.519038,451.012002,446.923366,1530.975159,37.813839
#24,0.597964,0.043302,2052.999844,339.608797,504.711386,501.80395,1455.254566,37.46299
#25,0.8049829999999999,0.048802,1991.82174,320.488692,456.337203,451.2717,1445.232455,37.768675
#26,0.7585270000000001,0.026279,1974.5345510000002,382.779497,462.469082,460.252324,1487.239587,37.241463
#27,0.737928,0.032229999999999995,2023.1099110000002,323.240906,488.01658,453.227327,1471.804019,37.757443
#28,0.714534,0.046648,1930.923403,325.712242,457.204685,474.511231,1783.2475960000002,38.510439
#29,0.7411040000000001,0.043031,2026.3744890000003,324.478463,464.3513,463.619574,1471.97512,37.521369
#30,0.708763,0.035296999999999995,2141.997698,323.821357,469.922283,460.734811,1499.960032,37.44711
#31,0.594758,0.053630000000000004,2088.0996,329.878254,476.210435,451.531178,1654.8456629999998,42.379763
#32,0.658218,0.047379,1973.8465979999999,326.624787,457.651786,444.588637,1469.457237,42.208061
#33,0.740803,0.15628299999999998,2112.5259220000003,326.56255,460.04825,450.756813,1463.293208,37.509577
#34,0.7171190000000001,0.044344,2029.681246,321.468964,450.114415,449.68643,1541.231892,37.737666
#35,0.761111,0.032229999999999995,2042.407871,320.550257,476.749298,450.789465,1659.832729,37.575922
#36,0.6016520000000001,0.0317,2000.959088,314.887822,460.026379,460.745551,1512.256659,36.877519
#37,0.752364,0.047488999999999996,1965.995037,318.79642,453.799733,444.737086,1612.7266,36.994569
#38,0.604296,0.037551,2046.7119829999997,323.247638,451.278925,444.821896,1655.025401,37.212739
#39,0.799914,0.038001,1981.2128559999999,314.442495,454.568078,451.013987,1540.537366,39.913326
#40,0.710345,0.030607,2107.198607,333.962572,483.378982,537.785314,1402.887066,45.857992
#41,0.645473,0.052539,2016.9617130000001,344.87091,464.577135,451.422374,1642.653882,37.472818
#42,0.753236,0.035106,2103.053694,343.272324,477.091141,471.38328,1644.424341,41.084949
#43,0.792079,0.040396,2029.39653,329.072739,476.472397,453.290626,1584.766055,37.216175
#44,0.783052,0.028133,2111.8153660000003,338.462963,536.831491,456.801156,1655.234093,37.347973
#45,0.7586459999999999,0.043793,2078.193718,355.903411,472.683524,463.29256,1584.200211,57.680277
#46,0.786398,0.044364,2036.448768,329.295177,455.007704,445.787481,1730.065004,39.175549
#47,0.866739,0.045786,2111.069433,334.60531,455.396194,451.434026,1606.4827619999999,38.384041
#48,1.358494,0.047439999999999996,2127.052171,335.189078,473.549984,451.568519,1659.1131050000001,37.840709
#49,1.339188,0.043332,2171.678336,330.765562,462.688555,452.405772,1540.045161,37.097983
#50,0.741324,0.059421999999999996,2055.4181900000003,324.612655,457.543682,448.195327,1593.3935749999998,41.374583
