iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#40,0.6339109999999999,0.453202,0.426973,0.410332,0.052459000000000006,2415.884799,317.348748,457.617891,457.805784,1667.906407,39.254057
#41,0.72853,0.48932,0.469352,0.44115899999999997,0.051546999999999996,2406.788839,349.247457,526.148097,469.213691,1732.8199419999999,36.928124
#42,0.757204,0.583106,0.5565760000000001,0.526159,0.048221,2418.664957,331.06764,459.965756,454.292499,1680.4727619999999,39.934586
#43,0.802388,0.49598200000000003,0.462911,0.455907,0.049353,2372.513142,340.026613,489.663897,480.063849,2059.093099,37.795465
#44,0.76064,0.552939,0.524226,0.5167619999999999,0.051838,2373.4147669999998,356.576275,459.368071,456.344166,1722.6615350000002,36.332544
#45,0.7702680000000001,0.602092,0.53684,0.5406660000000001,0.057759,2423.068034,347.100381,463.700817,503.596921,1720.8354630000001,36.603213
#46,0.6202759999999999,0.443154,0.419859,0.43400599999999995,0.045094,2408.365684,328.496536,463.531919,463.394762,1729.995533,39.291717
#47,0.64878,0.468421,0.428947,0.43591,0.044704,2525.87583,380.289956,513.35711,483.183213,1753.378663,39.717068
#48,0.750751,0.583456,0.531609,0.55329,0.059011,2332.91597,340.476298,460.188484,455.163527,1726.5892199999998,37.955686
#49,0.763475,0.5531,0.5295449999999999,0.5079549999999999,0.031981,2411.25715,333.421094,462.710485,468.238388,1700.804805,37.838425
#50,0.641496,0.45637700000000003,0.43568900000000005,0.41065199999999996,0.039775,2393.292256,348.909662,508.694114,457.498748,1642.089331,48.240501
