iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,33.13529,21.950325,33.965882,21.650088,31.43814,21.611751,33.147127,21.270243,32.604576,21.61385,31.613106,22.409364,32.655356,21.007457,32.239691,21.727636,32.136107,22.38386,32.841506,21.347159,32.283385,21.298916,32.32467,21.588847,31.880325,21.29818,32.79398,21.777034,31.796571,22.427647,30.918372,21.540285,32.714441,21.695377,31.882684,21.156475,32.223497,21.723649,32.126682,22.046827,32.75395,21.330539,31.71043,22.147647,32.433583,21.269672,32.745658,21.591007,32.536536,21.792104,33.033087,22.036898,31.554107,21.930698,32.113826,21.05344,31.926419,21.746193,31.308807,23.023106,33.452381,22.141191,32.313872,21.737685,31.786393,21.496019,31.915667,21.028354,30.198256,21.269267,32.453405,21.588703,30.840918,22.665615,32.166416,22.424906,31.431248,21.535435,32.757041,21.147122,33.216605,21.574373,31.756222,21.140659,32.963556,21.226194,31.287886,21.744946,32.181452,21.545006,32.830558,21.73655,32.390709,22.427003,32.068141,21.104333,31.169955,22.185054,31.447919,21.98724,31.610998,21.436614,32.745303,21.450198,33.343452,21.269152,32.335249,21.750649,33.16028,21.681645,32.436427,21.994658,32.301313,21.544694,32.69427,21.719937,32.086929,21.929767,32.65695,21.25151,33.419249,21.614957,32.512252,21.444211,37.796896,24.739241,32.227314,21.67394,34.680779,23.220845,31.918692,22.669478,33.137826,23.018664,32.890466,23.580572,32.970221,22.846418,32.698464,21.920293,34.123526,22.203503,31.28823,22.037297,32.754831,21.611015,32.689952,22.370175,33.061752,22.533258,33.519461,22.545269,34.037611,22.094178,34.213934,21.809692,31.822483,21.705374,33.48094,21.292799,33.697632,21.68015,32.405723,21.648584,32.245634,21.892483,32.29171,22.608297,36.757312,23.097765,32.916287,22.332422,32.575927,21.325582,33.714446,21.784463,31.89428,22.247729,31.804543,21.399424,31.811412,21.950459,33.446298,21.545965,33.028355,21.631445,31.590311,22.237624,32.116944,21.490089,32.450739,21.40856,31.633843,21.862569,32.722817,22.908886,32.344287,22.413921,32.381786,21.847902
