iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.482418,0.32998099999999997,0.330175,0.338528,0.029623999999999998,1648.20838,180.239626,199.777711,196.811509,1042.368821,27.713741
#2,0.5084,0.43059,0.336933,0.319334,0.023128,1682.128033,181.665329,195.150779,194.455051,1099.269873,30.155646
#3,0.49050499999999997,0.33052699999999996,0.337698,0.302497,0.049942,1669.4872140000002,177.434864,195.192407,195.98596,1134.561355,28.102583
#4,0.467086,0.308684,0.30866000000000005,0.295697,0.027137,1642.196878,178.579863,194.173592,192.97361,1065.814456,27.848581
#5,0.468583,0.31244299999999997,0.317805,0.29506400000000005,0.022986,1784.3190499999998,179.052386,203.087813,197.311923,1100.849428,29.972636
#6,0.494041,0.31064800000000004,0.317658,0.282186,0.025719000000000002,1621.607675,178.810714,197.996791,194.560221,1074.029908,30.773563
#7,0.555231,0.362372,0.345411,0.314365,0.031948,1636.3679710000001,179.492333,193.537638,192.485653,1112.224176,27.598898
#8,0.467842,0.314127,0.33343,0.301073,0.035637999999999996,1621.6780820000001,179.747383,194.657439,192.541946,1123.007573,32.961776
#9,0.539289,0.393976,0.335331,0.346346,0.042889000000000004,1730.8058879999999,180.78241,194.964844,194.057104,1093.9044,29.64645
#10,0.449147,0.30826,0.348989,0.308227,0.024731000000000003,1607.101361,180.243333,192.421844,194.164833,1082.435898,36.454997
#11,0.463557,0.340192,0.31816,0.299267,0.026075,1628.052788,184.51854,194.923678,193.382064,1258.2828610000001,28.696009
#12,0.45899900000000005,0.322957,0.31487099999999996,0.30309800000000003,0.024158000000000002,1747.230466,183.437295,196.227196,194.669594,1162.5183029999998,28.111278
#13,0.458976,0.316023,0.316004,0.300134,0.022244,1792.4784300000001,189.92389,194.663476,202.029114,1156.710543,28.614575
#14,0.475603,0.31656599999999996,0.30498000000000003,0.300484,0.05232,1838.777131,190.398092,206.705504,199.921954,1227.2007350000001,29.77748
#15,0.458083,0.321484,0.32279,0.30316899999999997,0.038228,1698.203988,184.777918,198.281519,194.685541,1202.52394,28.049527
#16,0.47093599999999997,0.320401,0.31512,0.299908,0.042293,1807.3354550000001,181.903271,193.66761,192.630308,1246.5326830000001,28.967633
#17,0.477812,0.348812,0.323044,0.313332,0.031359000000000005,1826.772989,188.21749,201.00341,197.232696,1226.246622,27.535971
#18,0.475029,0.326611,0.314167,0.32568,0.034887,1813.912591,185.534192,197.158883,195.580561,1208.042085,29.709405
#19,1.712758,0.32214299999999996,0.352616,0.312534,0.025019,1944.665474,209.734436,209.395763,215.662647,1151.898731,28.425489
