iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#32,0.45955599999999996,0.397015,0.34119900000000003,0.284324,0.038345,1300.015912,279.846662,400.729119,385.200387,705.18126,0.42445900000000003
#33,0.406078,0.29137,0.28352,0.278148,0.031274,1269.723816,280.916985,393.115648,375.884434,793.641665,0.997231
#34,0.419497,0.299951,0.26133999999999996,0.248774,0.021079999999999998,1290.5823970000001,281.996407,379.823093,381.75127,739.869446,0.413057
#35,0.500749,0.305439,0.269032,0.253369,0.015973,1265.2908599999998,279.553962,406.214443,383.994461,695.033042,0.449905
#36,0.705013,0.293765,0.29309500000000005,0.31526600000000005,0.016011,1264.585086,292.056288,389.340352,377.000387,781.146088,0.494192
#37,0.445913,0.322572,0.291375,0.290815,0.031387,1276.807533,289.531067,380.924273,382.451423,705.670867,0.459466
#38,0.47572000000000003,0.280913,0.290136,0.308042,0.020424,1312.585744,278.539617,386.331949,386.327358,681.317918,0.414155
#39,1.451162,0.321611,0.289587,0.285649,0.023839,1311.6404189999998,284.695609,383.903241,419.686279,742.127915,0.415026
#40,0.438344,0.32212,0.310222,0.263775,0.015792999999999998,1257.690737,277.700596,382.820126,378.946355,697.196265,0.42145299999999997
#41,0.508497,0.31050900000000003,0.348191,0.30086599999999997,0.027605,1412.481356,280.80206,376.794304,388.228164,694.991515,0.41959500000000005
#42,0.415388,0.28026,0.280285,0.270291,0.021280999999999998,1277.873156,294.639226,409.147892,374.768697,703.027717,0.463443
#43,0.420254,0.27939400000000003,0.278034,0.357982,0.034449,1268.998321,285.93524,383.453723,379.719284,699.760149,0.489887
#44,0.42794,0.289326,0.302079,0.272198,0.020579,1333.406669,298.310659,379.967795,377.3014,705.393408,0.46704
#45,0.416858,0.302117,0.281364,0.271228,0.017375,1288.6014320000002,338.960169,388.789595,384.770453,695.26323,0.453781
#46,0.46178199999999997,0.351388,0.289894,0.296876,0.041024,1329.907003,291.68169,385.115211,386.62708,683.444816,0.419538
#47,0.445327,0.28020100000000003,0.27409300000000003,0.255239,0.022361,1314.5412469999999,272.611264,377.67854,381.417031,686.282334,0.424524
#48,0.435496,0.33141699999999996,0.26670299999999997,0.29702,0.023817,1397.6130229999999,273.541658,409.202801,384.282086,696.381881,0.46241699999999997
#49,0.450774,0.33454700000000004,0.27125900000000003,0.26212799999999997,0.023452,1238.4567849999999,277.817057,383.449998,377.720246,687.79794,0.520981
#50,0.479974,0.27588,0.271902,0.24546199999999999,0.018781,1272.525863,281.988553,379.260455,376.389838,690.203369,0.414854
