iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.56352218,0.34704244,0.33807602000000003,0.31691444000000013,0.03418244000000001,1805.6894203600002,185.2383258000001,200.74430112,199.35594165999993,1207.5276565000004,29.284835440000002
#2,50,50,50,50,50,50,50,50,50,50,50
