iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.62918262,0.07856212000000001,787.5942520599998,166.45055742000005,184.04978652000003,181.66970583999998,487.73839244000004,0.49555501999999996
#2,50,50,50,50,50,50,50,50
