iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,29.857472,19.533762,27.306215,18.670954,27.690263,19.546036,27.211999,19.084621,26.329562,19.339285,27.071501,19.489299,30.118479,19.191817,28.384592,19.960577,27.273824,19.012688,27.573755,19.460458,28.070692,18.827671,27.359581,18.724683,29.750385,19.900229,27.446807,19.451908,28.447442,21.337591,26.995982,19.619193,28.718575,20.088551,29.437255,19.043944,28.584969,21.571227,28.147314,19.022086,27.612981,21.565402,29.119563,19.384882,30.434607,20.885659,27.891506,18.006052,26.211177,18.442208,27.95328,19.507887,27.760885,19.828009,29.084979,19.533316,27.520233,19.025016,28.655403,19.643853,28.522863,19.13298,26.734717,18.030012,27.879037,19.013081,26.910728,18.490666,27.704898,18.636952,27.794358,19.197853,30.477302,19.329877,28.1401,19.124108,28.73882,20.850185,28.228543,19.225093,28.319245,19.448129,27.984938,18.294369,28.246279,20.338372,33.594221,20.350909,27.76134,20.345274,27.694703,19.896744,30.065597,19.006692,26.426231,19.49632,28.282891,21.237624,27.364339,18.68741,27.786162,19.055512,28.081386,19.063863,26.25868,18.459281,27.369336,19.539086,27.433924,18.696856,26.307927,18.709368,26.780657,19.803106,28.458787,20.020684,28.364437,19.245041,28.758694,19.33873,27.381861,19.174099,26.240262,18.072999,29.585268,20.829619,29.334309,19.509827,30.116592,18.678467,26.874426,18.702947,28.584428,20.099661,28.841947,18.751438,27.24727,18.700486,27.570037,18.287026,27.437662,18.889889,26.976208,18.70634,26.700469,18.499407,27.022625,19.316351,26.721689,18.23878,27.501821,18.508168,27.357079,19.571278,27.719903,20.152868,28.342404,18.574586,27.044059,17.996359,29.347612,21.485886,28.083555,18.989842,28.165523,18.411385,27.541384,18.967556,26.583658,20.087243,29.154533,20.442176,28.150238,18.711994,30.445921,18.60832,25.726609,18.230271,27.503962,18.839775,30.77169,18.570464,26.570251,18.479545,26.269679,19.102541,27.981556,19.601828,26.525467,18.687429,28.814048,19.095792,28.014358,19.039845,26.491412,18.83644,27.847657,18.41047,26.718176,18.07756
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
