iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,135.646658,110.10751,150.665,111.860905,154.730495,115.042243,166.220956,125.780905,178.973953,130.625637,185.663447,124.312304,202.242783,130.218744,206.472332,133.221442,207.582478,133.619063,214.215559,134.092414,225.661966,137.801382,228.770662,137.483513,238.098725,137.469201,252.874538,140.537049,254.033143,150.692336,295.922745,165.43288,278.002282,145.735266,272.299267,151.012219,291.986829,150.839385,294.311695,152.954921,301.166764,154.550929,305.303338,156.407706,322.934302,157.937455,320.606854,164.168233,365.811407,165.314181,333.070837,161.576101,347.050905,168.023304,351.900598,180.015606,399.597692,166.797137,363.518487,170.952421,375.378109,169.941202,383.220238,181.075123,390.391892,171.377737,418.393996,185.221447,402.062683,178.038404,421.452146,177.641732,426.292515,188.451188,431.154822,183.106706,443.173757,189.179597,467.594506,184.840739,452.634109,184.589736,460.388792,192.701752,473.128813,189.56572,472.555138,191.16,480.10898,195.26697,493.792803,192.916695,501.036195,195.569861,523.567551,213.675368,511.418017,197.555882,515.968667,204.483045,543.230477,200.789324,546.712555,219.062252,540.171029,205.816357,545.101626,206.745931,591.253632,216.175505,562.732365,214.940576,566.905848,212.401393,611.466419,226.606819,581.582117,218.675438,607.233189,217.040102,624.995897,227.123101,611.623758,229.053103,619.955285,223.10648,621.407118,222.657665,627.524363,228.089849,642.313173,226.15576,649.83884,230.906022,669.890289,252.140321,661.967264,234.884883,711.676707,237.157059,678.413408,240.324518,707.040577,246.095871,698.950244,252.570563,706.213607,238.428571,740.847071,244.879074,738.680001,243.960208,732.201259,240.27855,731.267747,244.461634,736.269205,244.045938,755.815839,246.739694,764.771542,246.56673,763.250212,251.160184,782.316162,252.140648,772.405232,260.400229,782.058679,280.3753,802.276743,256.625586,851.51799,257.227768,807.310761,260.741028,809.13347,263.398835,835.474381,266.881403,827.457072,274.891755,879.669072,279.618215,846.222257,269.33887,887.400333,293.780399,960.261574,278.9688,934.094575,283.780661,880.445721,277.660915,887.388206,330.882141,996.040883,294.046751,913.640678,284.037672
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
