iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.7743551333333335,0.6387815333333332,0.5696248666666666,0.5633577333333333,0.16328506666666665,1310.5460240666664,155.90450966666666,176.76275346666665,178.29889053333332,832.8401048000002,25.202056533333337
#2,15,15,15,15,15,15,15,15,15,15,15
