iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.6053534,0.5006754,0.4399438666666666,0.4135461333333334,0.03555346666666667,1046.3024585333335,204.61145966666666,295.29844246666664,291.53526246666667,511.9182989333333,1.8580129333333335
#2,15,15,15,15,15,15,15,15,15,15,15
