iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.9212006,0.031303700000000004,2314.2074585,14623.185313,14749.4046294,14751.688606900003,1003442.4451932,15.4705988
#2,10,10,10,10,10,10,10,10
