iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.7845182999999999,5.546591599999999,4.5890102,3.6027213,0.0403924,926.2288251,10892.7864584,11116.409948599998,9181.8831395,442864.4164082,10.7966205
#2,10,10,10,10,10,10,10,10,10,10,10
