iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.5511280000000001,6.975925600000001,7.2041218,7.0179633,0.29515149999999996,2743.7958487000005,15005.243197399997,15074.859920399997,15055.3700935,1030632.9316636,16.3149438
#2,10,10,10,10,10,10,10,10,10,10,10
