iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.20647900000000002,0.017547,375.039662,94.380751,129.491335,126.818662,219.427381,0.19700299999999998
#2,0.181588,0.009948,378.074119,89.878533,125.788877,124.541751,216.167227,0.187288
#3,0.17302299999999998,0.008474,382.37532,90.522781,127.053033,125.862122,211.66238,0.16884100000000002
#4,0.17637,0.010474,376.694427,92.178142,124.181903,125.15213,214.389504,0.19255
#5,0.17746299999999998,0.018653,370.860703,84.714218,122.530387,124.771024,211.85361,0.169636
#6,0.170072,0.022113,385.901719,89.459167,134.131862,126.993556,217.756733,0.180119
#7,0.19375499999999998,0.015985,381.256886,93.666279,125.292924,121.716096,213.678646,0.245495
#8,0.329755,0.019529,375.132131,90.915732,131.720444,125.206836,220.991556,0.190393
#9,0.21002500000000002,0.015287,372.319429,91.152366,126.356918,126.151434,214.051088,0.17222800000000002
#10,0.183117,0.013810000000000001,375.919796,88.148117,128.397933,127.684216,217.374602,0.195535
#11,0.177434,0.33614299999999997,370.302067,92.76206,123.501085,122.994178,218.272418,0.162387
#12,0.180856,0.132873,378.202827,91.535636,129.474683,126.77972,213.155073,0.231268
#13,0.204847,0.018054999999999998,374.363206,92.327125,128.947454,123.700256,218.590584,0.169574
#14,0.21631,0.009826,380.209649,94.68038,134.923096,124.459969,216.4921,0.190625
#15,0.173558,0.010215,390.749363,96.465481,126.441825,123.694212,214.383385,0.23095500000000002
#16,0.18707200000000002,0.011228,388.549312,90.795052,131.60008,125.052364,210.659368,0.18137799999999998
#17,0.182448,0.020479,375.456848,91.965458,124.673561,123.355769,217.225124,0.188446
#18,0.197172,0.011308,374.595609,90.930861,129.882032,124.937954,216.511525,0.182262
#19,0.187296,0.014858,371.202505,94.143352,122.815156,123.638499,217.018509,0.20828200000000002
#20,0.198186,0.013821,373.706315,91.558524,124.344707,124.840219,214.313596,0.195595
#21,0.223528,0.015297,382.036315,92.049673,132.132774,126.537641,217.817257,0.18177600000000002
#22,0.19444,0.011468,377.804438,94.984401,140.493722,126.159594,221.184569,0.177495
#23,0.183674,0.013676,388.16946,96.867524,125.132988,123.71446,219.206478,0.252207
#24,0.186445,0.010497,378.908841,94.083775,131.654183,126.515857,216.110295,0.177156
#25,0.592686,0.015013,377.116561,96.243939,126.347512,128.946652,220.991273,0.17907499999999998
#26,0.303911,0.012689,383.91504,98.272894,127.304987,128.251749,215.879563,0.176732
#27,0.187409,0.018609,376.244422,95.674155,127.310697,125.897059,216.10393,0.171741
#28,0.179979,0.013151999999999999,379.265763,98.173683,126.649852,128.654238,220.898347,0.177697
#29,0.2387,0.00906,381.098435,94.361108,125.961912,124.999174,220.621246,0.181438
#30,0.19008,0.012813000000000001,375.734419,96.068115,131.17286,125.229441,215.915553,0.172755
#31,0.196238,0.011496000000000001,374.751583,93.386586,123.591616,123.962864,214.990823,0.178351
#32,0.28451499999999996,0.011487,387.635172,95.796897,127.734178,124.901704,218.550909,0.17891200000000002
#33,0.247666,0.015659,383.845313,90.250736,125.490713,126.093451,211.747798,0.198117
#34,0.191121,0.012055999999999999,381.140504,90.969797,126.173825,127.699263,214.581643,0.208845
#35,0.322838,0.011374,375.495759,90.181983,127.955938,124.900246,218.509686,0.173838
#36,0.26433999999999996,0.020381,375.985513,94.380969,133.316177,124.29576,212.880575,0.174017
#37,0.18144300000000002,0.009952,384.259833,93.445829,125.909362,134.530398,220.588948,0.204211
#38,0.22033000000000003,0.010291999999999999,388.126288,100.286867,129.761815,125.636874,217.198764,0.213274
#39,0.19361099999999998,0.058336,376.306153,94.819108,134.123381,129.754386,218.893125,0.177194
#40,0.208175,0.011202,376.56276,93.887778,125.985637,125.901714,214.711486,0.27649799999999997
#41,0.19600800000000002,0.009795,384.299057,98.68613,125.372059,122.724588,220.087922,0.21424700000000002
#42,0.191005,0.009603,376.297774,96.265613,124.122224,124.449614,216.414289,0.18496
#43,0.206118,0.009785,376.267504,98.2184,124.295019,125.844524,213.783183,0.176142
#44,0.25626499999999997,0.019629999999999998,384.088943,94.529942,133.386884,125.995097,211.435102,0.17625
#45,0.230747,0.014183,376.543223,93.726228,128.196004,124.947528,210.555679,0.18451900000000002
#46,0.674892,0.047954000000000004,418.057761,92.491005,130.407142,137.25015,217.049869,0.18372999999999998
#47,0.209466,0.021006,375.132425,92.554362,127.145265,127.687097,221.953781,0.18076499999999998
#48,0.612476,0.010218,373.213389,97.394283,127.448124,121.572871,214.028548,0.17691300000000001
#49,0.250869,0.022262,378.409954,98.240589,125.753586,124.645695,216.622832,0.187141
#50,0.193913,0.023495000000000002,381.879514,97.962304,127.477072,123.970138,213.281098,0.172788
