iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.6305285800000001,0.03141505999999998,540.1408232800002,100.77286326000001,133.06219784,131.77157516,362.29610120000007,9.801231800000004
#2,50,50,50,50,50,50,50,50
