iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,28.445561,20.868631,28.006907,19.435036,29.612468,22.667946,29.952887,19.82267,29.434207,21.85894,28.610026,22.847984,37.125478,23.434636,33.466252,21.357813,31.415715,23.883948,33.483113,22.843769,33.795997,23.926209,29.206496,19.143032,28.615483,21.170088,29.057495,24.074924,29.989648,20.027025,29.880595,21.552071,31.65881,20.588284,31.943706,19.976041,31.016231,23.692716,29.835687,22.999348,34.186581,21.743622,29.913927,22.969852,31.112045,21.736624,30.524949,21.599019,31.386249,20.736239,30.183912,24.069922,34.274579,22.500487,29.818425,22.281706,30.014253,21.357185,31.446165,22.020422,32.032441,20.047841,29.272544,21.629108,31.361439,19.579009,32.077823,19.048768,30.142667,20.5385,29.859698,22.445343,34.025769,19.58837,30.254659,21.236867,29.165979,22.056868,32.181498,23.023888,28.944636,21.312998,30.164049,22.519251,29.157206,21.903206,29.504547,22.238117,32.957004,22.681555,31.933732,22.478723,28.646992,20.957085,29.085826,21.262129,32.93876,23.978989,32.913916,21.18059,29.885857,19.694034,31.163898,21.541102,32.009925,22.710333,32.579653,22.647508,30.001755,21.405219,32.023263,22.083614,29.346483,22.183158,32.113654,22.687218,32.382886,23.361372,29.020485,22.52239,31.095352,19.33088,30.722886,23.320684,31.687171,22.092824,29.877051,21.08135,30.366616,21.283751,28.932795,21.537645,33.434948,22.315282,30.244346,22.225418,33.367863,21.294243,34.391191,19.277569,32.501762,20.740826,30.057836,27.057952,32.383261,22.291341,36.222945,19.074037,31.515501,27.95545,31.113609,20.796132,31.361162,23.071704,32.868583,25.865605,34.165469,22.859389,32.553927,23.498124,30.56706,20.329401,32.348755,20.884392,30.988683,20.898763,28.744674,22.957189,32.080726,22.841642,30.868825,20.168115,28.728074,20.688932,33.134178,19.588382,28.60633,23.091975,31.713813,21.291096,32.498469,23.260506,28.941845,20.881317,29.085589,22.317192,30.63893,21.831488,31.575709,18.663202,31.201834,21.92517,31.842451,19.382062,30.931576,20.408485,34.646177,23.153189,29.279535,23.36191
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
