iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,58.064723,39.752739,64.942865,41.920709,59.404253,45.520006,65.162703,41.861993,68.381731,44.634543,69.617383,49.83595,78.015509,50.639791,91.486352,49.451396,98.797322,51.308873,87.974905,55.400439,90.744341,52.880116,96.1088,55.365262,98.593814,52.594201,100.297016,57.33077,114.443182,56.875767,110.046547,56.431418,114.687807,58.329422,114.701233,62.964752,170.275817,63.488079,131.776456,65.017475,141.99901,64.973541,137.443941,66.91319,146.455098,76.015865,159.791026,69.128846,154.349039,70.66533,161.317939,70.271773,159.268912,73.102858,186.773583,69.312712,175.843508,73.678137,201.63121,74.302391,198.826805,78.166038,185.064197,77.269525,196.709808,84.259334,197.064644,93.211135,209.630063,82.224805,204.671103,83.505568,212.638865,86.22922,217.148435,84.356184,225.463047,104.291425,244.484902,90.153552,234.978639,85.855014,236.775745,104.466827,239.265179,89.316046,261.945534,90.063576,261.467392,93.810669,251.776653,93.962024,283.348396,93.333909,290.913275,92.748216,270.884445,96.422382,293.535439,104.576308,289.506274,99.932984,332.057896,109.105597,302.95258,107.658487,299.934431,114.675131,311.186642,125.928682,325.22974,105.912904,340.19827,102.982081,351.490982,103.640256,343.119471,109.952053,333.993193,106.137225,361.651803,109.469683,347.649501,109.136819,381.129578,109.977446,370.890217,112.688996,360.649627,117.851547,377.437494,112.825427,380.50713,115.778829,415.092642,120.040393,387.843068,123.615494,412.365594,117.694013,410.631195,122.139187,408.997754,122.670153,439.424839,124.118247,444.274467,132.48023,436.655635,127.919973,427.343333,133.532353,455.88194,138.105621,444.239925,129.193802,448.630938,127.961909,477.54544,135.027929,467.199686,134.428999,465.026422,130.232407,505.152807,132.909436,481.623,142.678438,487.971235,137.338347,494.850227,142.710428,499.754917,141.477913,498.14565,139.647917,535.768226,156.351043,526.23799,139.052291,563.040642,151.719325,540.289747,143.947797,559.445307,146.518314,547.608924,143.545013,533.390078,146.682103,538.644135,146.836002,548.082488,154.352904,546.125748,153.560645,557.176573,151.968866,572.751217,152.443802
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
