iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.298047,0.163919,0.165397,0.14407499999999998,0.017869,344.583892,69.03468,74.850055,75.636316,183.061646,0.208184
#2,0.197927,0.126039,0.161958,0.109998,0.007821,328.443518,65.378434,73.506224,70.393669,183.820823,0.18934
#3,0.19437200000000002,0.13441999999999998,0.21703899999999998,0.124997,0.00994,344.265996,69.899893,75.600569,74.577267,179.577321,0.195359
#4,0.196768,0.13056600000000002,0.13702,0.10894499999999999,0.007195,333.975108,67.699404,72.166191,70.338597,194.986318,0.195189
#5,0.25452,0.132351,0.118473,0.15748099999999998,0.008932,337.860201,65.358433,75.267366,72.716587,181.25628,0.17735800000000002
#6,0.182438,0.12631900000000001,0.112931,0.10899299999999999,0.014513,328.714621,64.603852,71.864101,71.640156,180.572423,0.18975399999999998
#7,0.191756,0.12445999999999999,0.11224200000000001,0.10973999999999999,0.007418,330.378854,65.827939,73.342705,71.629495,183.289647,0.192021
#8,0.18607400000000002,0.12483,0.114467,0.108862,0.009351000000000002,329.006887,64.331351,73.935582,72.207607,183.163357,0.184316
#9,0.191358,0.130915,0.274305,0.107712,0.010395,328.184846,64.919667,74.169539,71.515082,188.288847,0.191696
#10,0.22034800000000002,0.145216,0.11202899999999999,0.104696,0.01201,345.552813,65.333715,73.705474,69.048294,183.782763,0.188328
#11,0.199085,0.138056,0.12279300000000001,0.11540500000000001,0.010904,339.069968,68.522403,73.707771,70.568473,181.304231,0.19899799999999998
#12,0.194133,0.129723,0.11708400000000001,0.111143,0.014067999999999999,345.459454,65.954605,71.592743,70.963776,184.848009,0.180688
#13,0.233838,0.142392,0.132796,0.132759,0.008043,331.351234,65.225877,71.122601,72.045372,181.396982,0.19175999999999999
#14,0.255279,0.187893,0.119332,0.111827,0.007814,324.835067,63.090569,72.183199,74.343993,182.208055,0.319808
#15,1.828009,0.18437299999999998,0.12367,0.11007399999999999,0.008417999999999998,339.616873,67.688233,72.720274,71.948817,184.254081,0.194776
#16,1.353405,0.1406,0.11836100000000001,0.112077,0.008263,327.276057,65.747641,75.173913,70.475298,188.488074,0.183774
