iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.23192446,0.03545816,303.08138698000005,66.04757918,73.39347000000001,71.97042602000002,184.57724748,0.29904818
#2,50,50,50,50,50,50,50,50
