iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#21,0.5362480000000001,0.434612,0.252701,0.274765,0.014699,615.301663,75.445425,80.008879,78.459003,381.813184,11.21499
#22,0.546218,0.594664,0.351196,0.36867300000000003,0.013932,653.074254,71.410631,77.979317,76.399859,383.951292,10.954127
#23,0.462146,0.651571,0.350661,0.264567,0.024702,594.795607,73.517005,81.687577,83.597433,384.275375,11.439157
#24,0.452035,0.42296,0.275571,0.23403100000000002,0.257502,601.605125,75.209014,81.561801,78.66619,380.990484,11.896872
#25,0.500127,0.6523150000000001,0.308039,0.349017,0.021012,617.808418,73.316417,89.974309,77.291205,385.452718,11.629571
#26,0.439113,0.452876,0.31184300000000004,0.25701999999999997,0.013937,619.88239,75.099857,79.157228,80.603311,381.831345,11.521102
#27,0.457518,0.479186,0.260139,0.25030199999999997,0.027866,649.5862,77.259594,86.501546,84.051479,405.532782,10.676102
#28,0.499453,0.445106,0.26181400000000005,0.224551,0.016398,606.140541,74.712526,77.916795,80.097347,369.339429,14.548215
#29,0.502398,1.403255,0.454596,0.2792,0.015667999999999998,625.671103,76.820449,78.894998,80.948722,405.420446,12.518228
#30,0.478151,0.548333,0.28852300000000003,0.325702,0.018884,634.675528,87.013913,85.645748,80.456936,405.35683,13.432843
#31,0.500788,0.396629,0.23860599999999998,0.27749799999999997,0.016517,662.836618,73.510124,83.177692,79.816845,411.528621,11.212369
#32,0.376919,0.351214,0.32606,0.265255,0.014587,682.360453,76.734538,82.753383,80.757958,432.383675,12.032458
#33,0.803772,0.494524,0.292,0.310632,0.018655,698.777666,81.834129,80.072181,77.771333,426.178665,11.510638
#34,0.395916,0.402415,0.308015,0.27432799999999996,0.01758,684.677832,75.237838,82.882999,80.207586,426.901383,10.92739
#35,0.411025,0.32261399999999996,0.305957,0.25110499999999997,0.014078,689.167948,77.5652,82.939108,80.660809,425.638533,10.826815
#36,0.4782,0.467555,0.301493,0.26273,0.019888000000000003,690.206393,75.338387,81.132752,80.378548,402.46746,10.862873
#37,0.38211700000000004,0.323641,0.244326,0.230254,0.01748,637.781909,74.028379,87.101488,81.567604,422.381432,10.928994
#38,0.48192399999999996,0.603401,0.331454,0.29828699999999997,0.0195,650.630802,73.39716,79.501481,81.953859,417.686999,11.32773
#39,0.41597500000000004,0.354057,0.257063,0.297115,0.027559,696.960999,75.380788,83.195306,78.007573,415.846675,11.507408
#40,0.507685,0.455947,0.271406,0.25552600000000003,0.0181,686.764844,74.094999,83.735721,79.701549,424.846391,12.376516
#41,0.513687,0.441979,0.285605,0.243167,0.013188,636.012505,76.451231,79.435721,78.951662,407.459145,11.627517
#42,0.44613400000000003,0.48745299999999997,0.242369,0.213022,0.022417000000000003,665.151429,77.652657,80.579469,80.461013,403.315486,10.970654
#43,0.46182100000000004,0.543025,0.294875,0.27472199999999997,0.013659000000000001,656.390386,72.403141,79.586817,78.544146,404.624195,12.440332
#44,0.46904399999999996,1.012677,0.296541,0.25078100000000003,0.013957,653.969295,75.583885,80.622878,78.633837,407.539439,10.803008
#45,0.500315,0.505693,0.28151499999999996,0.273075,0.01455,659.376345,72.294656,82.869054,80.773204,426.552825,14.439669
#46,0.392052,0.44930200000000003,0.264969,0.26488,0.016120000000000002,665.24764,69.180748,77.06753,76.74408,408.356241,10.928192
#47,0.35807,0.303544,0.239511,0.254549,0.028435,656.799735,68.728884,80.599108,78.589411,401.693524,13.285434
#48,0.398993,0.423245,0.238781,0.230672,0.038158000000000004,641.694398,70.898212,82.047427,83.325363,399.248798,16.242714
#49,0.686682,0.832835,0.6950109999999999,0.415982,0.024957,668.696911,78.121389,80.531042,80.047923,437.677462,11.191619
#50,0.637667,0.833524,0.44966199999999995,0.524567,1.539007,652.111444,78.414864,82.500982,80.252506,438.130828,10.689182
