iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,0.2607329199999999,0.14727031999999995,0.12519435999999998,0.11685169999999999,0.02222296,427.1697127799999,95.88868600000002,127.06148037999999,126.44167849999998,219.09108274000005,0.2456502
#2,50,50,50,50,50,50,50,50,50,50,50
