iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11
#1,1.00534982,0.43910172,0.40610202,0.3369610599999999,0.02279062,604.0808529000001,102.09791618000001,132.77395126000002,132.30471836,394.22799577999984,11.746748319999996
#2,50,50,50,50,50,50,50,50,50,50,50
