iteration,query1,query2,query3,query4,query5,query6,query7,query8
#1,0.56516408,0.022348140000000002,602.7571757999999,75.00416718000001,80.19363680000001,78.90721531999998,402.29909222000003,12.176983820000002
#2,50,50,50,50,50,50,50,50
