iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,126.855376,75.305152,124.876335,74.179806,127.620524,74.706887,124.815451,74.074979,123.636775,74.003044,125.390521,74.708921,125.847982,83.794712,130.593212,83.714201,127.439584,77.716536,123.962106,77.232496,136.870854,75.412213,128.76254,80.023462,168.419895,84.576101,119.673093,77.052036,149.977834,80.584217,121.477545,79.536838,121.797707,77.221354,120.97454,74.25052,135.343944,83.047688,121.004376,77.582874,116.322975,102.264555,133.014074,73.705986,130.957467,74.975172,127.827644,76.189094,139.328554,74.118,123.639138,74.385042,125.137516,74.28292,125.944903,74.200145,125.196777,78.674506,126.731793,74.554591,125.186768,74.050002,128.846588,75.470833,123.615154,74.220964,123.027689,76.02199,130.082552,74.756,136.32101,74.860155,145.872227,75.235741,133.615053,73.869243,134.839275,74.693251,114.28851,83.956256,123.292778,79.249047,151.503132,90.520156,124.072082,73.29878,123.321071,75.587262,125.669516,85.594265,129.987734,74.768172,117.131605,75.379241,129.205964,75.010068,142.761358,76.334457,116.976854,95.696477,133.319798,74.892867,120.164597,74.456557,128.849665,75.231403,125.228998,75.283371,126.773441,73.14435,126.741662,74.754136,124.788079,74.531347,112.965994,74.78836,133.785794,73.129722,127.885161,75.568247,124.7087,75.21356,129.880593,74.568337,124.625614,74.281638,123.998995,73.99003,129.26218,74.092492,126.531336,74.777911,127.308818,74.868331,130.46972,74.820351,127.349534,74.42078,123.050503,77.721134,126.968288,75.435878,134.35268,73.763413,115.088033,74.082112,121.427691,75.046776,120.315159,78.025336,132.409617,82.437371,136.949943,75.602711,142.169536,76.663856,132.673653,99.271248,132.265536,75.78799,126.366366,73.663676,130.914115,74.977957,130.467476,76.921361,118.051504,76.074369,119.050763,74.07025,124.020315,88.098573,126.211104,73.850347,122.631073,73.763704,113.609012,73.959402,126.140701,74.090308,122.886304,75.007753,113.406913,73.511831,125.472846,74.456326,125.351659,73.082013,137.542326,75.426931,115.076141,76.909568,115.567825,73.428784,131.276226,75.664247,119.643327,79.604655,135.029813,75.692951
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
