iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,98.361877,69.281147,99.059703,70.477586,107.924841,75.440088,131.443521,83.429273,110.573841,68.565941,98.145564,68.248357,106.078995,72.833305,100.906888,69.504021,105.325494,69.689325,99.832317,70.222853,98.859989,69.710797,97.579696,68.905511,99.604815,68.910504,99.505407,68.772272,104.330266,69.575013,98.951322,70.08632,100.664757,69.166618,98.982711,73.68145,101.31429,73.111742,101.779394,69.590865,101.749822,68.320443,98.587158,70.51972,99.846323,68.15761,100.424967,68.523852,100.553418,75.204012,97.951669,73.309538,98.170585,69.16493,105.393863,70.008184,99.831118,68.789654,98.294758,69.12812,98.616566,68.003304,98.371524,73.883413,99.459109,70.407545,99.556976,69.288959,97.958623,68.702772,98.183705,69.274475,99.038701,69.105794,97.802915,74.738577,99.417558,79.65829,110.506503,76.978881,101.959568,69.270187,97.716698,68.141609,98.666701,68.385481,105.247142,70.688009,100.403111,69.959271,97.533201,68.807767,99.333208,70.052656,97.065872,69.363688,99.224535,68.325849,107.080641,69.689352,102.884195,72.04578,98.543543,77.367442,122.49584,71.483574,99.605389,68.526213,98.939856,74.466064,99.058574,71.43659,99.833762,69.497654,98.924092,73.407145,99.268241,68.354784,97.360675,68.577962,102.673929,72.099819,98.769585,69.093196,101.047609,70.181492,97.739651,68.285862,97.473986,76.636371,106.884333,75.395255,103.004536,72.671073,100.156698,68.97501,98.86501,68.579427,102.547954,68.434061,99.677349,69.249423,98.496138,68.326402,105.310938,69.776963,101.318912,70.588951,98.44715,68.703543,98.306911,68.568267,98.12794,67.219818,100.944994,87.557023,121.456356,71.179076,99.523469,69.825776,98.483145,69.134242,97.46948,68.346751,97.916173,68.708352,98.259222,70.332027,105.845381,70.493102,100.465166,69.587003,98.949529,69.463001,98.267679,68.834774,108.140151,70.716474,104.726035,84.103967,102.318081,68.873923,101.435281,71.261304,98.069394,69.29508,98.680309,68.610159,98.930381,68.774793,98.905798,72.51556,101.336478,70.001411,99.137344,70.023522,98.764526,69.628469,98.136741,68.699163
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
