iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,58.587481,1046.380302,60.442926,1140.226477,55.794744,1143.081933,60.901669,1334.161006,60.303956,1299.364951,60.194138,1335.561054,60.58021,1508.710389,62.292313,1455.078158,61.763867,1486.957203,58.798742,1456.0109240000002,64.448648,1623.094018,60.548089,1639.073369,62.293356,1706.514206,63.250688,1664.905248,63.967638,1900.748541,61.7173,1760.6522579999998,63.240666,1959.9403129999998,63.955864,1942.060495,67.643202,2029.656058,58.843901,2030.311867,61.464303,1954.435722,64.96379,2177.521779,63.138374,2057.588196,60.394268,2098.157086,63.483497,2150.83375,63.371822,2310.848776,64.668015,2161.098088,63.704225,2207.946857,63.419539,2287.581644,61.854992,2273.9067959999998,66.525701,2279.171029,69.561026,2326.799797,70.003412,2406.5785229999997,64.12532,2375.59821,68.794973,2669.852304,66.771626,2560.0797270000003,67.252352,2496.184363,64.374688,2522.462064,70.391752,2690.698355,63.830724,2644.8110229999998,62.304767,2692.790615,64.091686,2694.9931829999996,63.541038,2755.0341500000004,64.589098,2720.417907,64.116279,2754.541596,65.938994,2806.248956,67.42375,2755.826799,64.674482,2893.334929,66.184505,3009.5823689999997,68.352033,2988.921679,62.88574,2940.350919,69.310504,2971.579565,70.36697,3110.828618,65.066531,3048.1095649999997,66.707413,3052.336096,67.901239,3164.845904,67.292283,3095.46011,65.276366,3164.5504450000003,65.165913,3340.3786750000004,69.730562,3383.483739,67.556678,3385.653139,67.052619,3521.211719,66.663002,3399.202304,69.111656,3517.589923,67.858152,3649.554766,67.108781,3722.621504,70.466517,3729.203714,65.530551,3578.216785,63.121144,3618.626952,67.916497,3737.5544139999997,66.64274,3706.441613,76.012364,3701.140125,66.117078,3815.61843,70.350103,3810.058906,68.560616,3924.5539479999998,76.1506,3965.4429769999997,69.615273,4262.250012,69.723132,4131.63432,71.499111,4142.238228,68.291581,4122.254989,71.010635,4176.730234,75.727825,4300.128178,65.685483,4376.608323,63.799394,4154.920924,68.572586,4426.849813,70.905758,4341.845451,72.546281,4438.75194,72.942848,4514.804336,71.81631,4706.952642,73.472483,4634.3458630000005,70.905697,4764.725182,69.85669,4642.23205,67.865231,4704.135521,79.527575,4892.394281,70.599874,5004.695967,66.212579,4929.482078999999,67.502151,4897.825785,67.952877,4879.980450999999,66.203872,4979.742789,71.740852,5020.979971
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
