iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,27.896044,18.47958,26.385717,17.994761,25.857955,17.951992,27.005011,18.416635,26.152519,18.493823,26.34203,18.020423,29.439644,18.603325,28.229762,18.949531,28.279039,18.442675,28.159482,18.933251,28.120177,18.405109,26.504313,18.849298,26.760752,18.460917,26.271355,19.239521,27.529138,18.053365,25.739143,18.60352,26.092095,18.792201,27.064859,18.911468,26.596859,18.891966,28.903572,18.832342,27.373433,18.110555,27.12019,18.397196,28.326006,19.383146,27.195426,18.124375,26.895368,21.598809,28.716207,17.580014,26.296612,18.373202,25.617093,18.422674,26.126305,18.778706,26.361619,18.335569,26.527095,18.582607,27.637758,18.823767,26.096241,18.109751,27.967338,18.634347,26.208979,18.138441,26.641849,18.518286,26.38319,18.385524,26.560338,18.244513,26.769295,18.624704,26.973797,18.221483,26.107956,18.056351,28.608719,18.116436,25.750515,18.793225,28.936168,18.511875,26.126301,17.942035,26.650162,19.667262,36.756797,20.894124,28.176766,18.563787,26.056059,18.136411,26.311151,18.751983,26.164704,18.292996,27.519226,18.395534,26.222603,18.972511,26.107089,18.628156,26.670387,19.045566,26.74007,18.810155,26.93118,18.838593,26.529168,18.53181,27.359033,18.470229,26.775008,19.26605,27.407145,18.607072,27.182727,18.365482,26.519763,18.166658,26.254003,18.31734,26.647085,18.64448,27.194279,21.125536,28.081218,19.189783,27.991356,19.239965,26.94864,19.48771,26.679491,18.665997,26.56578,18.710783,26.665676,17.808102,26.646283,18.341393,27.177291,18.98879,26.068995,18.270473,25.877817,18.301483,26.001636,18.479952,27.754941,19.120207,26.489768,22.910264,28.62514,18.349782,26.668223,18.883942,27.29003,19.233835,26.855115,18.47007,27.282992,18.36433,26.438169,18.568897,26.221672,17.8483,26.748915,18.612719,27.694529,18.804097,27.219738,20.301435,26.971303,18.720733,28.087197,19.080197,27.462669,18.77295,26.798566,18.44979,26.338703,19.21772,26.349137,18.781988,26.686127,18.575177,27.189646,19.017706,26.330152,18.52718,26.496899,18.763924,26.979704,19.491716
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
