iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,94.553158,57.461106,86.993225,60.817786,100.105466,57.724801,88.245559,58.628871,88.458841,58.632939,100.030214,64.305563,92.155921,59.044773,87.984599,59.382578,94.682141,60.48989,91.462899,80.160159,91.554871,75.001672,100.898818,59.244819,101.527019,58.715674,89.824548,59.137648,103.601459,58.242154,102.78849,58.782059,86.331501,59.078737,93.46343,58.640182,94.882136,58.611709,102.564649,58.911392,102.705745,58.742184,103.041656,58.840439,101.268923,58.727136,108.4588,63.805473,103.001971,62.395031,88.108412,58.982346,95.962958,56.855497,87.037028,58.209883,85.807467,58.642767,101.891083,60.148268,90.087673,60.108532,96.866888,59.843154,97.915709,71.09087,100.158726,57.757222,96.019244,58.394891,85.055412,58.830299,100.884821,57.140082,85.226383,57.255459,91.260198,64.725703,87.679856,58.215805,104.985852,68.196498,115.675958,63.526618,97.450114,58.030265,97.251281,58.242655,96.901312,58.089577,98.652946,58.669247,97.996952,60.014366,89.775326,58.501512,96.874692,56.406854,95.8678,59.542899,92.504125,60.641154,96.805472,58.756591,103.951617,58.543851,86.451026,58.507683,96.157253,89.524905,87.649559,59.597532,110.574116,58.397065,86.849144,58.384953,96.889601,58.499998,98.33655,62.033391,96.361117,63.785655,99.291596,60.831642,92.888248,57.71303,97.307005,58.762152,90.005509,59.368291,85.451817,56.88351,93.604194,59.093434,86.994488,58.404559,86.119803,58.393588,86.336882,59.258866,100.527099,58.645312,94.24607,60.469551,97.129872,58.914118,90.183322,59.585269,91.064379,58.429126,104.557064,60.384571,89.065992,58.62832,101.509556,56.83612,88.730271,58.670729,110.606328,66.881246,99.779974,63.740481,95.099355,64.742214,99.05474,61.031908,105.184615,68.114734,93.106568,66.138069,95.840077,66.401333,95.038911,65.585098,89.699002,64.151633,121.101739,63.786897,88.265888,58.465143,85.154699,56.638189,103.896303,58.534032,89.743455,77.186569,88.435637,57.056595,86.185998,58.318687,86.626546,58.738126,90.4744,60.510819,107.758344,79.523824,97.694403,56.862059,93.122438,58.937792
