iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,163.827366,2525.671269,162.206557,2751.726694,167.490565,2971.488948,158.222352,3545.504693,165.885437,3200.370624,184.501872,3673.608439,166.5569,3742.6959970000003,168.435322,3634.1285980000002,167.499414,3942.036767,215.061437,4134.32363,172.598406,4427.868544,166.988745,4879.470780000001,182.9819,4828.82414,174.628719,5023.073771,179.084005,5230.655357,172.351044,5597.68519,179.82735,5579.476132,175.63671,5757.745529,177.641612,5949.971745,175.127951,6149.164511,172.136048,6280.779904,179.950701,6646.97256,183.313475,6614.250985,181.259166,6764.989157999999,201.909912,7350.684644,187.119357,7275.467002,195.909756,7245.615794,181.052229,7951.325468,179.212563,7802.718619,183.161666,7935.871829,181.375755,7968.364384,178.531785,8598.148632999999,196.927872,8067.708589000001,188.072084,8999.600373,190.875823,8494.244877,194.578063,9229.898663,184.882885,9268.793671,204.569263,9473.606980999999,188.947833,9373.667475,191.400721,9993.477654,194.301232,9956.288734,193.623123,10367.014428999999,191.854659,10514.367397999999,199.237453,10518.162013,188.184753,11182.309959,190.131018,10928.900981,189.003337,11583.220931,191.541084,11391.96466,194.812316,11461.149817000001,225.849384,11568.953149,199.167553,12215.682392,185.767587,12057.152577,206.931514,12555.825958,199.150812,11873.360412,200.311133,12511.445533,194.644221,12518.519633,205.342987,12849.180135999999,200.76455,13305.699932,196.646397,13291.79678,198.679112,13677.248399,198.831654,13739.158494,204.933176,13815.140277999999,204.825207,13889.204640000002,206.099118,13948.453499,218.740641,14437.482379000001,198.476433,14246.065630000001,198.455655,15115.553449000001,202.326346,14615.460984,201.859684,15316.814766,197.558973,14766.062342,200.971638,15577.344583,199.569484,15528.12164,199.620896,16252.010014,210.43963,16443.146402,246.704455,16141.436989999998,229.726383,16898.317967,203.748134,16418.520714,202.844513,17436.463394000002,209.54783,17476.917596,205.930778,17930.237629,225.023963,17593.642496,210.553636,18048.262121,203.809823,18515.390725,208.85138,18441.185102,210.836984,18453.323492,209.997592,18427.616306,248.50622,18625.167119,211.511305,19314.757097,213.590818,19637.31987,246.573975,19962.032976,215.792428,19658.804709,224.428733,19534.052329000002,210.042081,20015.199879,218.826712,20584.60556,221.483758,20442.535815,218.520868,20571.619208,224.876509,21282.440620999998,251.236191,21630.258918,212.681724,21319.176220999998,224.82738,21501.129542000002
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
