iteration,query1,query2,query3,query4,query5,query6,query7,query8,query9,query10,query11,query12,query13,query14,query15,query16,query17,query18,query19,query20,query21,query22,query23,query24,query25,query26,query27,query28,query29,query30,query31,query32,query33,query34,query35,query36,query37,query38,query39,query40,query41,query42,query43,query44,query45,query46,query47,query48,query49,query50,query51,query52,query53,query54,query55,query56,query57,query58,query59,query60,query61,query62,query63,query64,query65,query66,query67,query68,query69,query70,query71,query72,query73,query74,query75,query76,query77,query78,query79,query80,query81,query82,query83,query84,query85,query86,query87,query88,query89,query90,query91,query92,query93,query94,query95,query96,query97,query98,query99,query100,query101,query102,query103,query104,query105,query106,query107,query108,query109,query110,query111,query112,query113,query114,query115,query116,query117,query118,query119,query120,query121,query122,query123,query124,query125,query126,query127,query128,query129,query130,query131,query132,query133,query134,query135,query136,query137,query138,query139,query140,query141,query142,query143,query144,query145,query146,query147,query148,query149,query150,query151,query152,query153,query154,query155,query156,query157,query158,query159,query160,query161,query162,query163,query164,query165,query166,query167,query168,query169,query170,query171,query172,query173,query174,query175,query176,query177,query178,query179,query180,query181,query182,query183,query184,query185,query186,query187,query188,query189,query190,query191,query192,query193,query194,query195,query196,query197,query198,query199,query200
#1,49.170359,28.904873,49.086886,30.518401,51.986973,29.222404,52.445519,31.202331,56.081772,32.897411,66.699223,38.488631,69.490288,35.242992,63.368145,34.859557,65.424285,34.98077,77.533174,35.731908,83.308518,39.825624,87.214374,39.981231,89.131518,40.763707,91.561818,43.238133,105.877962,44.894534,104.921813,43.661098,106.434667,43.090828,123.409189,45.386389,112.096588,50.624153,118.714359,43.47372,112.706898,47.042436,116.218375,46.695719,123.12372,48.625466,123.319013,48.914021,128.799859,49.114629,139.255423,51.408232,146.65485,51.663688,133.461,50.408347,136.246305,52.45507,142.241514,51.95628,147.95697,55.534808,149.55863,53.319618,152.137235,55.843738,159.410912,57.227447,161.890917,55.470017,161.053875,60.083424,172.730869,60.02635,169.385404,59.530565,194.505056,58.680905,175.726091,67.342616,182.867236,67.630533,196.825282,64.492742,186.142414,61.699203,186.695073,63.206983,190.162447,62.941983,196.258213,64.752664,198.629686,67.213327,211.800653,68.035168,209.532907,68.691856,212.565361,74.701747,226.911062,81.259424,229.592308,71.450223,238.237289,72.510362,219.114902,68.959038,222.982244,70.709361,230.907652,72.195436,230.337122,70.82136,233.503135,76.971908,236.641493,80.201065,257.724013,76.80054,268.843506,81.366291,275.238189,84.210203,264.76838,82.972077,269.452511,82.61038,279.87917,82.464227,264.210619,79.170954,267.511722,77.801299,276.064302,79.883953,262.242579,80.617061,271.382233,83.353741,284.76741,86.588692,281.198715,83.568627,282.945377,83.02617,290.233926,82.343092,298.613125,89.290618,292.825727,85.420401,305.470178,85.212102,318.331666,86.929244,306.849276,90.566582,308.112219,91.386869,317.917098,90.483743,314.520724,91.628542,316.807367,90.90189,327.128125,98.559702,317.895365,92.158157,328.21097,93.76309,338.17478,93.085545,328.279575,92.310079,331.6973,102.019743,337.55896,95.331372,340.240568,97.265935,348.765839,97.599415,371.757893,111.571354,396.395041,98.727064,382.035672,101.1556,360.965786,101.281769,371.457584,100.515593,372.249883,110.430373,361.988844,101.747444,373.615551,105.557161
#2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
